sample_index,face_index,u,v,x,y,z
3357,8852,-33.02446638398389,22.42434970390364,-15.584860842572127,16.688242970539214,-74.96524430034464
3358,25475,10.878137331928691,16.585880727182243,10.597263387325755,11.614292297088081,-38.02670334930663
3359,6431,27.2277763921241,-7.92355195101032,-17.595347228656415,-5.15517842545256,-12.584383278262191
3360,10628,-51.3244159110052,18.61910004756247,-11.81158674091628,12.385642445832332,-91.67799215770252
3361,1022,-21.542968705992255,-10.299392319498516,-22.095706491531082,-7.399981078652919,-61.07317221330451
3362,28213,-32.10423130567574,9.031368085081569,8.6324658048387,6.368343576722624,-82.83624855886079
3363,27459,46.77036636600398,-4.384457425448313,18.09067891023205,-2.9899155443018257,-4.892783461239607
3364,27521,21.56495269293224,-15.415534546691482,13.546615845797469,-11.1884946842837,-27.947481844547326
3365,15381,38.34521647182686,26.503017342744865,2.5036748326848883,18.166216384160276,-7.979755430255064
3366,10398,39.51880668366148,-17.297028673572623,-13.878354901483334,-11.97784736865942,-1.0371983450848483
3367,16774,26.81882943192099,-26.12984142377344,-3.3357397104968287,-18.06196198160883,-17.367643577975954
3368,4974,-28.962330804285777,-15.383148001623574,-20.557610687568157,-11.589585049073847,-68.8444792371885
3369,19359,-49.1082714187232,-23.59169754557379,-6.137944884485843,-16.90502466271235,-92.49819523685483
3370,2234,7.436457624593901,12.925206432524138,-18.080586522533622,9.277980151881042,-33.229727647733164
3371,26179,36.46558550855551,6.228860798977856,17.864775554612116,3.9941193849669228,-14.777971404105745
3372,18888,-44.56007516881593,-24.1692903920117,-6.04354182741747,-17.23770959099926,-88.31983814152673
3373,25683,45.18642567869239,2.522687076729574,18.275209427081393,1.4950285989091159,-6.384234282965998
3374,26051,32.35582873681364,-14.831390108610005,15.090526272948988,-10.16431909570331,-17.9750874014394
3375,11817,-6.989942192325318,25.24418277993487,-7.979028188091833,18.535824600429486,-51.02358413436885
3376,27165,36.443724209310865,1.3887627454227467,18.27485634295391,0.8407499794175741,-15.05101485971234
3377,22834,38.09400561164205,13.546204079014894,16.003227510842223,8.9557058248419,-12.740100339865542
3378,8597,38.58670191472454,20.349018081926594,-10.959668002034286,14.703176235544293,-3.272854183204112
3379,10989,-6.3127453986275475,-24.135910846561977,-11.00748030058204,-17.896688501655944,-49.14590093611771
3380,25793,-20.495711689030593,-6.176543743202016,5.431339188991812,-4.88855367279125,-70.43320045823222
