trajectory_index,u,v,x,y,z
806,24.027293877999387,-21.01723917093987,-0.9446228191907393,-14.646663191773523,-21.13713302866681
807,24.02957696395509,-21.70715028825263,-3.2930918349497773,-15.079353530326063,-20.415297271000426
808,24.03186004991079,-22.3970614055654,0.3337527755203394,-15.6440298129057,-21.514068583477737
809,24.034143135866493,-23.086972522878167,-0.2038119854436215,-16.09996391831312,-21.322273694367837
810,24.036426221822193,-23.776883640190935,0.5615906114668139,-16.584844486694227,-21.52784197827863
811,24.038709307777896,-24.466794757503703,-1.2411816798163033,-17.0309324407929,-20.933486956893713
812,24.040992393733596,-25.156705874816463,-1.255282754816091,-17.50908710549376,-20.916537232303615
813,24.0432754796893,-25.84661699212923,-1.4092559493483692,-17.9556843858469,-20.868961447343157
814,24.045558565645,-26.536528109442,0.5915242754608121,-18.45156409555518,-21.469467952647268
815,23.492738128872798,-26.5194101103204,0.08052807204679047,-18.447199878403666,-21.861480278497403
816,22.9399176921006,-26.5022921111988,-0.41119801873109874,-18.453652956417894,-22.272175991867602
817,22.3870972553284,-26.4851741120772,-0.6648588172641144,-18.453787603373,-22.76270588508377
818,21.8342768185562,-26.468056112955598,-1.796896843174813,-18.437770576986964,-22.971028496128906
819,21.281456381784,-26.450938113834,-2.1875862979202703,-18.436039176031567,-23.412377557711142
820,21.27917883218017,-25.762699991220142,-0.3477426153050868,-18.030590016221982,-23.97797264761315
821,21.27690128257634,-25.074461868606285,2.35455368563801,-17.618947958012043,-24.86261963907954
822,21.274623732972508,-24.386223745992428,-1.2662639292791147,-17.0216058507069,-23.73912761457557
823,21.272346183368676,-23.69798562337857,0.7005285922213222,-16.621761518677406,-24.3369247663219
824,21.270068633764843,-23.009747500764714,0.2626453389371958,-16.139972271377058,-24.221876836406913
825,21.267791084161015,-22.321509378150857,-0.3342066481921216,-15.663285174730039,-24.047825490990753
826,21.265513534557183,-21.633271255537,-0.39776153723606666,-15.194613794026274,-24.044520002099745
827,21.26323598495335,-20.945033132923143,-0.08381573924603451,-14.727700313569382,-24.16251274213293
828,21.26095843534952,-20.256795010309286,-2.9649640759094873,-14.156201433989228,-23.304180082674534
