trajectory_index,u,v,x,y,z
1362,-25.9133616669261,-60.12239117824139,-59.3734452281452,-1496.7884419138531,-51.36801144398969
1363,-27.02535363565081,-58.71592205538114,-84.372054980313,-2491.038265549112,-64.69321732126997
1364,-28.137345604375504,-57.3094529325209,-79.58326248013836,-1733.559144778097,-42.567013986865504
1365,-29.249337573100227,-55.90298380966064,-79.91666450064642,-1829.232217791321,-40.925037653921024
1366,-30.361329541824922,-54.49651468680038,-72.05881812852778,-1998.9671866012873,-42.00736162232585
1367,-31.473321510549646,-53.09004556394012,-52.05618002841937,-1006.5642660694834,-30.51398387253594
1368,-32.58531347927434,-51.68357644107988,-45.60195285300766,-571.3280221978987,-18.258830657110934
1369,-33.69730544799905,-50.277107318219635,-57.59309134185908,-2536.5142160092037,-66.07919720427623
1370,-34.80929741672377,-48.870638195359376,-68.14610072706151,-2499.602258718144,-65.08008302534422
1371,-35.92128938544847,-47.46416907249913,-72.44757599414939,-1495.3391313816364,-46.32239777808415
1372,-37.03328135417319,-46.057699949638874,-91.26810318550739,-3555.3814633708007,-88.6565015091443
1373,-38.145273322897886,-44.651230826778615,-84.70211220959443,-6473.945742826472,-155.32217578723865
1374,-39.257265291622595,-43.24476170391837,-32.903228152811124,4619.585442716163,111.48167982674788
1375,-40.369257260347304,-41.83829258105811,-30.81031183674314,2913.694856151799,74.84612287319861
1376,-41.48124922907201,-40.43182345819787,-58.72642328161789,-2915.978171364642,-65.47507548249743
1377,-42.59324119779672,-39.02535433533761,4.963509367063821,7639.510670007933,199.5787621110989
1378,-43.70523316652143,-37.618885212477366,-27.263509919304795,367.102780441758,4.537467487509765
1379,-44.81722513524614,-36.21241608961712,-39.52173083777136,5147.338942768603,116.18725000491025
1380,-45.92921710397085,-34.80594696675685,-76.68400168444603,2267.286730170654,77.39333969498314
1381,-47.04120907269557,-33.39947784389659,-55.95671806718832,1453.3622980985806,49.88489026875718
1382,-48.15320104142027,-31.99300872103636,-55.68831687797199,1170.6910992762857,50.96594866186719
1383,-49.265193010144976,-30.586539598176103,-14.406976473313094,2520.8751152655796,78.93504117892459
1384,-50.377184978869685,-29.180070475315844,3.569315009648946,3314.22342839879,104.2587509486629
1385,-51.48917694759438,-27.773601352455614,-55.675239848618574,2141.480382254973,99.82008355754594
1386,-52.601168916319104,-26.367132229595356,-52.99576419196621,2720.925853645813,101.64483226118725
1387,-53.71316088504381,-24.960663106735097,-72.43896754291416,1255.6882222766048,64.30413033261985
1388,-54.82515285376851,-23.554193983874853,-54.2194021080703,1199.4288774353254,53.141888814081476
1389,-55.93714482249322,-22.147724861014595,-43.43514073951543,1972.0277147547165,42.752930202630466
1390,-57.04913679121794,-20.741255738154337,-43.356161524025985,1962.9149582890882,56.63482748660003
1391,-58.161128759942635,-19.334786615294107,-46.15691496496653,1688.610411936266,55.72254265183034
1392,-59.273120728667344,-17.928317492433848,-71.4282526046281,2054.515565206336,69.83631070071968
1393,-60.38511269739207,-16.52184836957359,-64.0432075016401,828.3846694921931,59.092826767911745
1394,-61.497104666116776,-15.115379246713331,-65.94598174524764,901.648406813287,53.403795725964436
1395,-62.60909663484147,-13.708910123853087,-64.98500183309092,1263.199774670778,58.58902369732578
1396,-63.72108860356618,-12.302441000992843,-51.63309834436188,1034.7725082682452,49.879055074092236
1397,-64.8330805722909,-10.89597187813257,-41.58567875700062,1290.0176524786712,49.049448721455974
1398,-65.9450725410156,-9.489502755272326,-48.99427548157142,1074.3130535263222,49.5400414221266
1399,-67.05706450974031,-8.083033632412082,-48.52282375696232,1062.7547771616578,50.5794841480639
1400,-68.16905647846502,-6.67656450955181,-50.737184051949725,1040.830010010134,60.85216276855112
1401,-69.28104844718973,-5.270095386691594,-50.214300937342585,1029.2893589972634,61.76253689631011
1402,-70.39304041591444,-3.8636262638313212,-53.524811594352514,1303.0570821737747,77.52766325384992
1403,-71.50503238463915,-2.457157140971077,-51.898946257368486,1405.8207307120201,86.14906149596675
1404,-72.61702435336386,-1.0506880181108045,-41.15522345525342,1175.2995944448849,70.93572192459678
1405,-73.72901632208857,0.3557811047494397,-40.20089973519493,1187.8470547478164,72.80636698665242
1406,-74.84100829081328,1.7622502276096839,-35.06846000365397,1289.2879989891676,72.01632562062083
1407,-75.95300025953799,3.1687193504699565,-34.61470329766741,1260.7873151081744,73.41215831243449
1408,-77.06499222826267,4.575188473330172,-36.69177863277177,1314.203375005566,79.35351739339907
1409,-78.1769841969874,5.981657596190445,-35.85471551860244,1234.1826033546524,75.43819143045903
1410,-79.28897616571211,7.388126719050689,-35.5133917594693,1214.420568970274,76.08525716829676
1411,-80.4009681344368,8.794595841910933,-40.38265187142777,1060.6150637777848,78.51967716299487
1412,-81.51296010316153,10.201064964771206,-39.903392063145276,1043.6301899909283,79.11494628821512
1413,-82.62495207188624,11.60753408763145,-39.072406813874125,1293.4818155373537,90.63215468810029
1414,-83.73694404061092,13.014003210491694,-38.59713678576024,1269.5341466325967,90.92382653977826
1415,-84.84893600933563,14.420472333351938,-38.12191849158752,1245.626896606172,91.2155693357189
1416,-85.96092797806037,15.82694145621221,-37.624468499087754,1614.1537868431571,92.73211194617457
1417,-87.07291994678508,17.233410579072455,-36.65319212090766,1456.5651561823718,90.93111837426146
1418,-88.18491191550976,18.6398797019327,-32.644102043246775,1445.0963508415991,92.4607427287844
1419,-89.29690388423447,20.046348824792943,-31.413768941076853,1377.14469129874,92.33174697870571
1420,-90.4088958529592,21.452817947653216,-30.39097241349251,1605.0186228388602,91.8426852704572
1421,-91.52088782168389,22.85928707051346,-30.063524083780305,1564.0792237827875,92.15128995909988
1422,-92.63287979040862,24.265756193373704,-22.352500813327364,1610.058498848284,88.81093801698344
1423,-93.74487175913333,25.672225316233977,-24.080058121569746,1372.1299190961881,87.0056383865126
1424,-94.85686372785801,27.078694439094193,-23.27338421312392,1226.3866519347189,84.69980220416505
1425,-95.96885569658275,28.485163561954465,-22.617437904529986,1119.4562827454415,82.99848197487167
1426,-97.08084766530746,29.89163268481471,-24.294809420336552,907.1958299275209,80.02937980467453
1427,-98.19283963403217,31.298101807674982,-26.609727619710206,1145.1204072752819,96.61426726141244
1428,-99.30483160275685,32.704570930535226,-24.72504655277264,1122.5907492932251,96.31145839689724
1429,-100.41682357148159,34.11104005339547,-24.52913271960211,1085.0960644386864,96.38059453005474
1430,-101.5288155402063,35.51750917625574,-24.332750337861338,1047.624513571681,96.44994605139138
1431,-102.64080750893098,36.92397829911596,-24.95138942886689,1020.7992816199644,96.2992200005285
1432,-103.75279947765569,38.33044742197623,-24.72123012770329,982.4272680974909,96.37678347839118
1433,-104.86479144638042,39.736916544836475,-28.738175011703888,938.5124182366533,95.27889939456428
1434,-105.9767834151051,41.14338566769672,-23.789074074920727,770.9835718211052,96.78019296677503
1435,-107.08877538382981,42.54985479055699,-23.605361832407677,739.4166547105231,96.83592147430487
1436,-108.20076735255455,43.956323913417236,-22.501398060608093,720.9095482000141,97.17080527152913
1437,-109.31275932127923,45.36279303627748,-23.00507877902093,662.3301224330066,97.01801537399861
1438,-110.42475129000394,46.769262159137725,-23.21947649658383,647.4449288893861,96.952978528037
1439,-111.53674325872865,48.175731281998,-22.915999088894946,622.6843291789389,97.04503740646646
1440,-112.64873522745339,49.58220040485824,-22.27797779614832,570.5893146611636,97.23857907756373
1441,-113.76072719617807,50.988669527718486,-23.12854139136096,565.0416668414153,96.98056339460231
1442,-114.87271916490278,52.39513865057876,-23.454168446182397,560.0026553884428,96.88178549320459
1443,-115.98471113362748,53.801607773439,-23.950335546110033,528.0261928056184,96.73127482725158
1444,-117.0967031023522,55.20807689629925,-22.98461960932252,500.9559504668758,97.02422159616974
1445,-118.2086950710769,56.61454601915949,-22.295366061661053,449.01965298108496,97.23330440412718
1446,-119.32068703980161,58.02101514201976,-21.85859011702915,427.57459066170065,97.36579895749118
1447,-120.43267900852632,59.42748426488001,-21.611048528491384,383.23216524188166,97.44088988824274
1448,-121.54467097725103,60.83395338774025,-21.324239159647448,340.45998861428336,97.45096578527979
1449,-122.65666294597574,62.240422510600524,-20.997723243470563,300.9617001013828,97.58773265541856
1450,-123.76865491470045,63.64689163346077,-20.74231729619023,262.69056007427224,97.64763500596337
1451,-124.88064688342516,65.05336075632101,-20.546284259855156,220.12037759739388,97.7213014041402
1452,-125.99263885214987,66.45982987918126,-20.473069025227414,160.70208975267568,97.74294210934248
1453,-127.10463082087458,67.86629900204153,-20.32080740207118,110.00801771216953,97.7988866205377
1454,-128.21662278959928,69.27276812490175,-20.096766068048634,63.36640491442891,97.86033874968783
1455,-129.328614758324,70.679237247762,-19.8200082900904,17.685889517470798,97.89623913548922
1456,-128.5801257542388,72.0519622496876,-18.764957627072075,16.712775645572908,98.10625632304006
1457,-127.83163675015359,73.42468725161321,-17.746201768898356,14.963323105406111,98.25150253630332
1458,-127.0831477460684,74.7974122535388,-16.72584018386788,10.353808673267189,98.35264974214914
1459,-126.3346587419832,76.1701372554644,-15.686357503426676,8.875823473897547,98.45502977465168
1460,-125.586169737898,77.54286225739,-14.64104172557125,7.909955487252397,98.557984316681
1461,-124.47127464378906,76.13272120494071,-14.781989599868654,55.686056275104825,98.54410217297311
1462,-123.35637954968011,74.72258015249143,-14.922708838266077,105.66171549742562,98.53024254791927
1463,-122.24148445557115,73.31243910004214,-15.03006958262952,160.52500030220716,98.51966844533514
1464,-121.12658936146221,71.90229804759285,-15.089315366962978,215.9288892523088,98.51383324919402
1465,-120.01169426735326,70.49215699514357,-15.412284080594992,259.44756629015177,98.48202363079332
1466,-118.89679917324432,69.08201594269428,-15.767415792123463,300.1683006869682,98.44704623592851
1467,-117.78190407913537,67.671874890245,-16.09627084340569,340.22692455358543,98.41465686429932
1468,-116.66700898502641,66.26173383779572,-16.419632767839524,381.6986949439249,98.3828085180435
1469,-115.55211389091747,64.85159278534643,-16.84687443258973,400.55119733793055,98.06726661177512
1470,-114.43721879680852,63.44145173289714,-17.131551043545524,431.2666273820623,97.9404284633992
1471,-113.32232370269958,62.03131068044786,-17.43259481775337,464.4989248401244,97.6927077694013
1472,-112.20742860859063,60.62116962799857,-17.764580909336033,494.17694834428187,97.35733543489664
1473,-111.09253351448169,59.211028575549285,-18.094064719244688,521.8100249662675,97.20469444548134
1474,-109.97763842037273,57.8008875231,-17.943396220998633,524.077109401249,97.4158312313829
1475,-108.86274332626378,56.39074647065071,-18.215766511346928,552.5059111498313,97.28227087849763
1476,-107.74784823215484,54.98060541820142,-18.307490911553103,586.9659138056513,96.56489498454839
1477,-106.63295313804589,53.570464365752144,-18.327121249859342,625.2802548851905,96.61163633707127
1478,-105.51805804393695,52.160323313302854,-19.563374362759014,688.4874771297857,96.82151565621866
1479,-104.40316294982799,50.75018226085357,-19.8913696623699,721.2713093325947,96.65562769522025
1480,-103.28826785571904,49.34004120840429,-18.764433590632457,734.8150834470335,95.46123882940779
1481,-102.1733727616101,47.929900155954996,-18.682826125035813,778.1105018076828,96.99031705342077
1482,-101.05847766750115,46.51975910350571,-17.036203556257046,784.519681067439,97.1853933162361
1483,-99.9435825733922,45.10961805105643,-17.120827075542696,814.5078852587594,97.0700397122947
1484,-98.82868747928325,43.69947699860714,-17.241448071078025,841.2992094309141,98.76639388657242
1485,-97.7137923851743,42.289335946157856,-17.334194006346465,870.9389234126975,98.73825971063918
1486,-96.59889729106536,40.87919489370857,-15.244607694718578,869.7928369403992,99.37212887966547
1487,-95.48400219695641,39.46905384125928,-15.976044887198306,976.1877890996205,99.15024980110721
1488,-94.36910710284747,38.05891278881,-13.825061633079976,1049.1099128396659,99.80274353170364
1489,-93.2542120087385,36.64877173636071,-15.912986909919926,1047.393990159144,99.16937823214406
1490,-92.13931691462956,35.238630683911424,-18.19596758368884,961.3270456631021,98.47684351628564
1491,-91.02442182052062,33.82848963146214,-20.147919460297196,878.4917336557897,97.68044100932106
1492,-89.90952672641166,32.41834857901285,-20.34578964930114,901.3105912768066,97.61164678367274
1493,-88.79463163230272,31.008207526563574,-24.052236380555414,1302.7108670905595,96.27477881499155
1494,-87.67973653819377,29.598066474114283,-24.367967102831095,1337.6014051564132,96.16269082863057
1495,-86.56484144408483,28.187925421665,-19.10180461723758,1102.8572966849947,79.69069447961856
1496,-85.44994634997587,26.77778436921571,-19.91168355967326,1110.4848505168566,76.00878919604017
1497,-84.33505125586693,25.367643316766426,-20.06148796336748,1135.8977058626285,75.23378076236837
1498,-83.22015616175798,23.957502264317142,-17.732924242930327,1414.4182088659268,79.52535005515571
1499,-82.10526106764902,22.54736121186786,-16.48163365293052,1456.294583870005,78.5252313646566
1500,-80.9903659735401,21.137220159418575,-17.2506075069791,1983.5232362320644,88.11689552135859
1501,-79.87547087943113,19.727079106969285,-27.06899834475334,1912.61913779645,92.50144064753772
1502,-78.76057578532219,18.31693805452,-28.68015012534582,1548.6134682373424,92.04399790000114
1503,-77.64568069121324,16.906797002070718,-28.588160166754303,1657.2180842053435,92.89648039277338
1504,-76.53078559710428,15.496655949621427,-34.496201564589626,1707.5321712714403,91.58068584082116
1505,-75.41589050299535,14.086514897172144,-36.449411351569196,1690.7756025886931,90.93245698406679
1506,-74.3009954088864,12.67637384472286,-37.97494927754132,1240.4012912092376,90.19598465523097
1507,-73.18610031477745,11.26623279227357,-36.56279549480759,1463.847897115418,91.75613430732852
1508,-72.0712052206685,9.85609173982428,-37.119551141446166,1086.9414743412765,79.40808289724161
1509,-70.95631012655954,8.445950687375003,-37.93877289910151,1186.1621016074039,77.80921671642906
1510,-69.84141503245061,7.035809634925712,-32.92639585381978,1079.3162859183037,71.14469354632678
1511,-68.72651993834165,5.625668582476422,-29.718877487579004,1143.8350476789842,71.63046978268994
1512,-67.61162484423271,4.2155275300271455,-32.91320199955854,1401.4470710331227,73.79256702572054
1513,-66.49672975012376,2.805386477577855,-31.03483314322193,1406.7089964544057,72.31369029275334
1514,-65.3818346560148,1.3952454251285644,-31.51410674800868,1436.7717110623576,70.80817342165776
1515,-64.26693956190586,-0.014895627320726135,-37.34141645239963,1318.0170512967481,71.81932076375188
1516,-63.15204446779691,-1.4250366797700025,-38.9548967639723,1189.3521725449239,70.05281588121507
1517,-62.03714937368796,-2.835177732219293,-40.694852365164195,1260.6271573289011,70.61253039294539
1518,-60.92225427957902,-4.245318784668584,-52.33445225829381,1442.6257545788415,77.48387494503449
1519,-59.80735918547006,-5.65545983711786,-48.486060339276534,1129.349564135164,59.645746295403434
1520,-58.69246409136112,-7.0656008895671505,-48.06120832740352,835.4322798314327,47.493929127146956
1521,-57.57756899725217,-8.475741942016441,-46.437154644390134,1164.3079588710718,47.23338390141587
1522,-56.46267390314323,-9.885882994465717,-39.738429160399875,1083.0190037370405,39.60081569871259
1523,-55.34777880903427,-11.296024046915008,-39.26193709103802,1108.0860605281691,42.74911918410764
1524,-54.23288371492532,-12.706165099364298,-51.732545979848844,1012.08742101639,45.06357023693544
1525,-53.11798862081639,-14.116306151813575,-60.820029982670256,944.2534261272792,56.468813864638896
1526,-52.00309352670743,-15.526447204262851,-58.87770522780498,1468.346495994353,62.074663767429605
1527,-50.888198432598486,-16.93658825671214,-37.70425548351207,1562.2540862338271,65.01577810129939
1528,-49.77330333848954,-18.346729309161432,-42.09209374673236,2093.5414011885405,58.74494013894641
1529,-48.658408244380595,-19.75687036161071,-36.02255766390915,1026.6828023356081,47.018244478832855
1530,-47.54351315027165,-21.16701141406,-53.58609700322479,1055.8231105688117,50.63870530707464
1531,-46.42861805616269,-22.57715246650929,-71.1691237155268,1244.146991406954,59.00798590890057
1532,-45.313722962053745,-23.98729351895858,-56.37652644949538,2302.0078693404216,96.63522836663402
1533,-44.1988278679448,-25.397434571407857,-22.898411759616437,2108.8842501254603,68.69536456489796
1534,-43.083932773835855,-26.807575623857147,-7.578311752778205,2714.081863790144,82.72892510275314
1535,-41.969037679726895,-28.217716676306438,-40.93319459116216,1644.618989357678,63.373607270530286
1536,-40.85414258561795,-29.627857728755714,-52.66622010329026,1554.560223111076,51.37170855594317
1537,-39.739247491509005,-31.037998781205005,-78.85201252428752,620.7587192309252,43.36171190182335
1538,-38.62435239740006,-32.44813983365428,-19.33715733676371,7360.406147871548,176.96300188574273
1539,-37.509457303291114,-33.85828088610357,-14.557565070696029,2732.1723946575794,59.87476423165748
1540,-36.39456220918217,-35.26842193855285,-51.90738616266651,-3802.3411019099976,-93.91919346463835
1541,-35.27966711507321,-36.67856299100215,-19.38401477411678,4885.701651284145,119.45724695674816
1542,-34.16477202096428,-38.08870404345143,-74.99898705556056,-922.0906337668777,-36.59405068925958
1543,-33.04987692685532,-39.49884509590072,-85.66856175011709,-6114.250537799788,-145.5096416989246
1544,-31.934981832746374,-40.908986148349996,-64.35157231400467,-1326.5544847511314,-44.83483834599944
1545,-30.820086738637414,-42.3191272007993,-59.16799407875599,-1549.470510705487,-54.48175256275549
1546,-29.705191644528483,-43.72926825324856,-59.264272610001356,-1538.4473874984133,-55.34703809612532
1547,-28.590296550419524,-45.13940930569787,-36.63353441886133,-593.8060536185388,-10.65631043983927
1548,-27.47540145631058,-46.549550358147144,-47.61157166303265,-1104.7045199614943,-31.737894095519973
1549,-26.36050636220162,-47.959691410596434,-77.56481757955166,-1709.8349201837748,-37.56432601249384
1550,-25.245611268092688,-49.36983246304571,-78.21404896851217,-1253.107189529358,-36.16705700925662
1551,-24.13071617398373,-50.779973515495016,-83.2892159496321,-2769.4543458226376,-68.26285870276219
1552,-23.015821079874783,-52.19011456794428,-55.50629409197637,-1666.492864113599,-53.367945919717656
1553,-21.900925985765824,-53.6002556203936,-46.978421688793205,-1057.1864719994037,-48.325206781614
1554,-20.786030891656893,-55.01039667284286,-35.49891614132706,-1738.3047071195092,-52.12977195861519
1555,-19.671135797547933,-56.42053772529215,-32.98432556807229,-1059.832132052818,-46.426747978049576
1556,-18.556240703438988,-57.83067877774144,-41.129689949891954,-1421.6408434769862,-50.930337002889786
1557,-17.441345609330043,-59.24081983019073,-62.890171624457814,-1194.4003641339325,-55.9818013015064
1558,-16.326450515221097,-60.65096088263999,-63.06362959406881,-1048.4421316877178,-62.53881964306028
1559,-15.211555421112138,-62.06110193508931,-60.089098778971334,-1738.315744463434,-84.67460977543092
1560,-14.096660327003207,-63.471242987538574,-53.13915922512863,-1515.1553062096116,-79.64592175695711
1561,-12.981765232894247,-64.88138403998786,-41.79512670735326,-1047.0713410995932,-57.21000901876963
1562,-11.866870138785302,-66.29152509243715,-42.72192867456924,-1087.4002628802036,-59.269620483966335
1563,-10.75197504467637,-67.70166614488642,-40.942269946693074,-1249.845096710307,-66.79018563367924
1564,-9.637079950567411,-69.11180719733571,-48.66904178480907,-1908.9420080402026,-82.27121753132556
1565,-8.522184856458466,-70.521948249785,-50.50490328983164,-1866.4694153619455,-84.61008419454592
1566,-7.407289762349507,-71.93208930223429,-61.06615089378937,-1692.0191146405361,-72.17335464045135
1567,-6.292394668240576,-73.34223035468358,-66.37099422196287,-1771.2675728744593,-75.99860024361399
1568,-5.177499574131616,-74.75237140713287,-66.13872331463915,-1733.7970152409714,-76.28162327210431
1569,-4.062604480022671,-76.16251245958213,-65.92190904836858,-1418.3900138169865,-76.54581232172252
1570,-2.9477093859137113,-77.57265351203145,-66.24989704899122,-1255.97740955999,-76.14615763266006
1571,-1.8328142918047803,-78.98279456448071,-66.4432316342452,-1927.9673115408182,-75.91057866816121
1572,-0.7179191976958208,-80.39293561693,-66.17154182609758,-1881.632132397984,-76.24163378478286
1573,0.3969758964131245,-81.8030766693793,-56.9809992704304,-1559.5200990060134,-71.48114283080642
1574,1.511870990522084,-83.21321772182858,-56.90926712882178,-1519.3093559599722,-71.91454253392003
1575,2.6267660846310292,-84.62335877427785,-54.37590319817708,-1460.0885968952146,-71.09562434642633
1576,3.7416611787399603,-86.03349982672717,-47.477708466400166,-1103.0095361976764,-60.8819315311797
1577,4.85655627284892,-87.44364087917643,-47.654523976440245,-1071.434819720899,-61.61453539648772
1578,5.971451366957879,-88.85378193162572,-50.563255244801226,-1429.6729387271032,-72.0177464570074
1579,7.08634646106681,-90.26392298407501,-50.64245919926823,-1385.7627493590505,-72.46848986110236
1580,8.20124155517577,-91.6740640365243,-48.93906665142279,-1043.9114600695802,-66.84755906401229
1581,9.3161366492847,-93.08420508897356,-49.085238101239305,-1009.375686292953,-67.4998963250823
1582,10.43103174339366,-94.49434614142288,-48.19448024267945,-1061.6470977639165,-77.43631943975795
1583,11.545926837502591,-95.90448719387214,-58.212139693042005,-690.0813931764686,-78.73550588630371
1584,12.660821931611551,-97.31462824632143,-59.08357607585134,-621.2031865912938,-78.72913292836859
1585,13.77571702572051,-98.72476929877072,-59.2556085909637,-622.8042586104941,-79.18648620642536
1586,14.89061211982947,-100.13491035122001,-55.56340031288933,-807.5333932668656,-83.14172293110786
1587,16.0055072139384,-101.5450514036693,-55.4923499013112,-771.6797338829875,-83.20003247450774
1588,17.12040230804736,-102.9551924561186,-55.15009186348351,-760.7033029269097,-83.48091627894287
1589,18.23529740215629,-104.36533350856786,-54.78628745488101,-709.4955672395197,-83.77948272608049
1590,19.350192496265223,-105.77547456101715,-54.46662103961634,-699.3820208314629,-84.04182607216977
1591,20.465087590374182,-107.18561561346644,-54.70740885592205,-650.8577800556845,-83.286987723974
1592,21.57998268448314,-108.5957566659157,-54.66415437862485,-613.1855690513318,-83.34955509089707
1593,22.6948777785921,-110.00589771836502,-54.74721253167337,-504.95347762952656,-83.23207721284597
1594,23.809772872701032,-111.41603877081428,-53.496656028182095,-531.0701830676462,-84.29715955319364
1595,24.92466796680999,-112.82617982326357,-53.35347538755366,-505.39121784753155,-84.4422624700841
1596,26.039563060918923,-114.23632087571286,-53.547779736857564,-473.8363584942578,-84.08921152239716
1597,27.154458155027882,-115.64646192816215,-52.79762026885602,-450.93175438350715,-84.73783692770338
1598,28.269353249136813,-117.05660298061142,-52.83382959210731,-380.53144891613977,-83.42468221795244
1599,29.384248343245773,-118.46674403306073,-53.17207204952712,-329.492474241055,-83.10345882164945
1600,30.499143437354704,-119.87688508551,-53.57992295561098,-272.74141790720574,-83.34430993096204
1601,31.614038531463663,-121.28702613795929,-53.358973079673454,-275.5180326327155,-83.80611925158571
1602,32.72893362557262,-122.69716719040858,-53.71589826594447,-209.51651395954713,-83.56234287702844
1603,33.84382871968158,-124.10730824285787,-53.535870176652644,-187.52876331807795,-83.84684664722046
1604,34.95872381379051,-125.51744929530716,-53.559004591642434,-152.36799646380308,-83.90128642295703
1605,36.07361890789947,-126.92759034775645,-53.63995985476868,-115.97565590437557,-83.9240600951267
1606,37.188514002008404,-128.3377314002057,-53.60624590647318,-83.89939535448431,-83.98533262212096
1607,38.30340909611736,-129.747872452655,-53.58305383733042,-63.805900438901936,-84.15229128236066
1608,39.418304190226294,-131.1580135051043,-53.66123950008722,-21.154380122434375,-84.1841594063806
1609,40.533199284335254,-132.56815455755358,-53.66897900926081,22.924145067346466,-84.15613797357366
1610,41.64809437844421,-133.97829561000287,-53.69136713243873,68.02318317724796,-84.14417126623492
1611,42.76298947255317,-135.38843666245216,-53.74912466761996,120.25999726090899,-84.1132992045337
1612,43.877884566662104,-136.79857771490143,-53.88033604397836,174.56292911675015,-84.04316522644534
1613,44.99277966077106,-138.20871876735075,-54.117356145366465,235.7195537965648,-83.91154880124515
1614,46.10767475488,-139.6188598198,-54.27841246983022,289.34257756986665,-83.8244570363992
1615,47.559772669431204,-139.13607308629102,-53.327052301875305,291.44704289947305,-84.3389017008445
1616,49.0118705839824,-138.653286352782,-52.38201956328821,294.1220578409086,-84.84403248462503
1617,50.4639684985336,-138.17049961927302,-51.42257278883706,292.58901942562244,-85.35686773507237
1618,51.916066413084806,-137.687712885764,-50.455932083071815,292.57660189550563,-85.8735482239064
1619,53.368164327636,-137.204926152255,-49.5663233453957,292.7998174695334,-86.34905424668418
1620,52.25392319555162,-135.79561224372486,-49.38158787094289,238.69752632528474,-86.44779746603753
1621,51.13968206346724,-134.38629833519474,-49.21936258128979,181.60727206998882,-86.53450873472228
1622,50.02544093138285,-132.9769844266646,-49.126123846298356,126.33577183635377,-86.58434590264444
1623,48.91119979929847,-131.56767051813446,-49.06807136788345,72.25377171370002,-86.61537561487006
1624,47.79695866721409,-130.1583566096043,-48.92775380387266,21.165823918742813,-86.69037695418126
1625,46.68271753512971,-128.74904270107416,-48.824529144351025,-22.273742448073925,-86.74555171272725
1626,45.568476403045324,-127.33972879254404,-48.73872585782207,-63.31288913931885,-86.79141454859064
1627,44.45423527096094,-125.93041488401389,-48.76031933254914,-99.00775859830179,-86.7798725899176
1628,43.33999413887656,-124.52110097548375,-48.690961125885835,-139.82899975390126,-86.81694534291643
1629,42.22575300679218,-123.11178706695361,-48.98585347274617,-176.36808264820064,-86.65932201811694
1630,41.1115118747078,-121.70247315842347,-49.03548364611125,-211.59187340233018,-86.63279412405845
1631,39.997270742623414,-120.29315924989334,-49.46727137959298,-238.2249590862158,-86.40199865281737
1632,38.88302961053903,-118.88384534136318,-49.53869490956052,-275.8513968175981,-86.36382196094229
1633,37.76878847845465,-117.47453143283305,-48.84809975907415,-331.00877119193126,-86.73295295016258
1634,36.654547346370265,-116.06521752430291,-48.93245013102346,-326.95941708056836,-85.39418918000372
1635,35.54030621428589,-114.65590361577277,-49.02506245484234,-359.57792010502936,-85.22734014255389
1636,34.426065082201504,-113.24658970724263,-49.02251963329488,-394.0878797957446,-85.07609129528544
1637,33.31182395011712,-111.83727579871248,-49.24398834152086,-425.4872496968304,-84.99940039346035
1638,32.19758281803274,-110.42796189018235,-49.25758528961337,-459.7961663429041,-84.85611812928161
1639,31.08334168594836,-109.01864798165221,-49.16533113503521,-499.95784728931966,-85.30750519850145
1640,29.969100553863978,-107.60933407312207,-48.86084534648961,-527.5530789626912,-85.6685106318903
1641,28.854859421779594,-106.20002016459193,-49.08350596168302,-552.0788384166433,-85.97421958773329
1642,27.740618289695213,-104.79070625606178,-48.285089786915826,-617.4550462940283,-85.04929467513642
1643,26.626377157610833,-103.38139234753166,-48.239432226421485,-653.6025210576856,-85.20077414884851
1644,25.51213602552645,-101.9720784390015,-48.17306270680409,-689.2053113148937,-85.09066445911051
1645,24.397894893442068,-100.56276453047137,-48.776226180117646,-687.7410017051493,-83.86029854769822
1646,23.283653761357684,-99.15345062194123,-51.130081585389576,-620.3303749515632,-81.31280072335564
1647,22.169412629273303,-97.74413671341108,-51.54927469753188,-626.0561404015639,-80.75156329608423
1648,21.055171497188923,-96.33482280488096,-52.30207343967188,-630.0789047593935,-78.83073301180794
1649,19.940930365104535,-94.9255088963508,-52.4241348324916,-657.0955755982542,-78.47419885415137
1650,18.826689233020154,-93.51619498782065,-52.54613411574608,-684.0957858160688,-78.1168860398285
1651,17.712448100935774,-92.10688107929053,-51.00120304039326,-769.1074766175803,-80.04629108674858
1652,16.598206968851386,-90.69756717076038,-53.18774122883357,-800.3903912771513,-83.89134649825829
1653,15.483965836767005,-89.28825326223024,-55.568469511454225,-775.702604498302,-81.83956958855929
1654,14.369724704682625,-87.8789393537001,-55.516109729430966,-755.4737728044797,-81.91559723240931
1655,13.255483572598244,-86.46962544516997,-56.66064967298713,-819.1810386233311,-81.03885933483865
1656,12.141242440513864,-85.06031153663983,-56.887741913342126,-845.7472960150984,-80.80904212600463
1657,11.027001308429476,-83.65099762810968,-56.57961355211961,-834.5288342178321,-80.27968176591402
1658,9.912760176345095,-82.24168371957956,-52.59189073939946,-773.9304353020796,-68.35236630439508
1659,8.798519044260715,-80.8323698110494,-52.675635345008565,-796.4489404275434,-67.74433514709811
1660,7.684277912176334,-79.42305590251927,-53.91777645755282,-606.9726952905997,-63.773438736747686
1661,6.570036780091954,-78.01374199398913,-43.18669092393216,-1353.7720947693667,-65.2190550042225
